@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute helper-1 numeric
@attribute helper-2 numeric
@attribute helper-3 numeric
@attribute helper-4 numeric
@attribute helper-5 numeric
@attribute helper-6 numeric
@attribute helper-7 numeric
@attribute processing-1 numeric
@attribute processing-2 numeric
@attribute processing-3 numeric
@attribute processing-4 numeric
@attribute processing-5 numeric
@attribute processing-6 numeric
@attribute processing-7 numeric
@attribute processing-8 numeric
@attribute processing-9 numeric
@attribute processing-10 numeric

@data
2193,'2021/10/25 17:25:33:265',27,142,84,75,939,1044,802,10,?,?,?,?,?,?,?,?,?,0.2
2194,'2021/10/25 17:25:33:420',27,147,80,96,939,1044,801,1,?,?,?,?,?,?,?,?,?,0.2
2195,'2021/10/25 17:25:33:576',27,144,85,111,939,1044,800,1,?,?,?,?,?,?,?,?,?,0.2
2196,'2021/10/25 17:25:33:730',27,141,81,111,940,1045,801,2,?,?,?,?,?,?,?,?,?,0.2
2197,'2021/10/25 17:25:33:887',27,139,83,103,941,1045,801,2,?,?,?,?,?,?,?,?,?,0.2
2198,'2021/10/25 17:25:34:041',27,129,84,94,941,1045,802,2,?,?,?,?,?,?,?,?,?,0.2
2199,'2021/10/25 17:25:34:198',27,129,85,78,941,1045,803,2,?,?,?,?,?,?,?,?,?,0.2
2200,'2021/10/25 17:25:47:095',28,404,89,60,939,1039,791,987,?,?,?,?,?,?,?,?,?,1
2201,'2021/10/25 17:25:47:251',28,486,89,71,939,1039,787,984,?,?,?,?,?,?,?,?,?,1
2202,'2021/10/25 17:25:47:407',28,499,79,74,941,1040,784,981,?,?,?,?,?,?,?,?,?,1
2203,'2021/10/25 17:25:47:562',28,365,79,70,941,1041,781,980,?,?,?,?,?,?,?,?,?,1
2204,'2021/10/25 17:25:47:715',28,310,75,58,943,1041,780,979,?,?,?,?,?,?,?,?,?,1
2205,'2021/10/25 17:25:47:871',28,282,77,51,944,1041,782,980,?,?,?,?,?,?,?,?,?,1
2206,'2021/10/25 17:25:48:025',28,288,79,50,945,1041,785,980,?,?,?,?,?,?,?,?,?,1
2207,'2021/10/25 17:25:48:180',28,308,74,55,946,1041,787,981,?,?,?,?,?,?,?,?,?,1
2208,'2021/10/25 17:25:48:336',28,250,73,64,944,1040,787,981,?,?,?,?,?,?,?,?,?,1
2209,'2021/10/25 17:25:48:490',28,227,77,69,942,1040,789,982,?,?,?,?,?,?,?,?,?,1
2210,'2021/10/25 17:25:48:643',28,247,81,73,940,1039,790,981,?,?,?,?,?,?,?,?,?,1
2211,'2021/10/25 17:25:48:799',28,225,88,67,936,1038,791,981,?,?,?,?,?,?,?,?,?,1
2212,'2021/10/25 17:25:48:955',28,241,93,62,935,1038,793,979,?,?,?,?,?,?,?,?,?,1
2213,'2021/10/25 17:25:49:109',28,263,92,61,934,1037,795,978,?,?,?,?,?,?,?,?,?,1
2214,'2021/10/25 17:25:49:266',28,196,89,58,932,1036,796,978,?,?,?,?,?,?,?,?,?,1
2215,'2021/10/25 17:25:49:424',28,166,94,56,933,1036,799,976,?,?,?,?,?,?,?,?,?,1
2216,'2021/10/25 17:25:49:578',28,183,95,57,932,1035,798,977,?,?,?,?,?,?,?,?,?,1
2217,'2021/10/25 17:25:49:733',28,258,96,52,934,1036,798,977,?,?,?,?,?,?,?,?,?,1
2218,'2021/10/25 17:25:49:887',28,292,95,50,936,1036,799,977,?,?,?,?,?,?,?,?,?,1
2219,'2021/10/25 17:25:50:042',28,321,90,49,936,1036,800,977,?,?,?,?,?,?,?,?,?,1
2220,'2021/10/25 17:25:50:199',28,343,96,46,937,1037,800,975,?,?,?,?,?,?,?,?,?,1
2221,'2021/10/25 17:25:50:355',28,394,101,43,937,1037,801,974,?,?,?,?,?,?,?,?,?,1
2222,'2021/10/25 17:25:50:511',28,524,99,44,937,1037,801,974,?,?,?,?,?,?,?,?,?,1
2223,'2021/10/25 17:25:50:666',28,552,95,45,938,1038,801,974,?,?,?,?,?,?,?,?,?,1
2224,'2021/10/25 17:25:50:822',28,572,94,45,940,1038,800,974,?,?,?,?,?,?,?,?,?,1
2225,'2021/10/25 17:25:50:978',28,492,89,46,941,1038,798,974,?,?,?,?,?,?,?,?,?,1
2226,'2021/10/25 17:25:51:132',28,453,96,50,942,1038,797,974,?,?,?,?,?,?,?,?,?,1
2227,'2021/10/25 17:25:51:288',28,465,98,52,943,1038,796,973,?,?,?,?,?,?,?,?,?,1
2228,'2021/10/25 17:25:51:444',28,603,90,52,943,1039,796,974,?,?,?,?,?,?,?,?,?,1
2229,'2021/10/25 17:25:51:598',28,662,89,51,943,1039,797,974,?,?,?,?,?,?,?,?,?,1
2230,'2021/10/25 17:25:51:754',28,803,84,47,944,1039,796,974,?,?,?,?,?,?,?,?,?,1
2231,'2021/10/25 17:25:51:909',28,857,81,45,945,1039,796,975,?,?,?,?,?,?,?,?,?,1
2232,'2021/10/25 17:25:52:064',28,829,85,44,946,1040,796,975,?,?,?,?,?,?,?,?,?,1
2233,'2021/10/25 17:25:52:219',28,802,86,44,947,1040,795,975,?,?,?,?,?,?,?,?,?,1
2234,'2021/10/25 17:25:52:375',28,805,82,43,948,1041,795,973,?,?,?,?,?,?,?,?,?,1
2235,'2021/10/25 17:25:52:530',28,770,81,43,949,1040,795,972,?,?,?,?,?,?,?,?,?,1
2236,'2021/10/25 17:25:52:686',28,819,81,44,947,1040,797,970,?,?,?,?,?,?,?,?,?,1
2237,'2021/10/25 17:25:52:840',28,662,81,47,945,1041,798,968,?,?,?,?,?,?,?,?,?,1
2238,'2021/10/25 17:25:52:996',28,644,79,48,943,1041,800,968,?,?,?,?,?,?,?,?,?,1
2239,'2021/10/25 17:25:53:152',28,711,77,48,943,1041,802,968,?,?,?,?,?,?,?,?,?,1
2240,'2021/10/25 17:25:53:308',28,792,80,47,944,1041,802,968,?,?,?,?,?,?,?,?,?,1
2241,'2021/10/25 17:25:53:466',28,836,83,44,945,1041,802,969,?,?,?,?,?,?,?,?,?,1
2242,'2021/10/25 17:25:53:620',28,813,85,45,945,1041,802,969,?,?,?,?,?,?,?,?,?,1
2243,'2021/10/25 17:25:53:775',28,848,83,46,945,1041,803,969,?,?,?,?,?,?,?,?,?,1
2244,'2021/10/25 17:25:53:931',28,898,80,45,944,1041,806,967,?,?,?,?,?,?,?,?,?,1
2245,'2021/10/25 17:25:54:087',28,753,86,45,943,1041,807,966,?,?,?,?,?,?,?,?,?,1
2246,'2021/10/25 17:25:54:242',28,792,102,44,943,1041,807,966,?,?,?,?,?,?,?,?,?,1
2247,'2021/10/25 17:25:54:399',28,783,104,44,944,1042,806,966,?,?,?,?,?,?,?,?,?,1
2248,'2021/10/25 17:25:54:554',28,920,115,45,945,1042,805,966,?,?,?,?,?,?,?,?,?,1
2249,'2021/10/25 17:25:54:710',28,906,110,47,946,1042,804,966,?,?,?,?,?,?,?,?,?,1
2250,'2021/10/25 17:25:54:866',28,925,111,47,946,1042,804,965,?,?,?,?,?,?,?,?,?,1
2251,'2021/10/25 17:25:55:024',28,896,102,47,946,1042,804,963,?,?,?,?,?,?,?,?,?,1
2252,'2021/10/25 17:25:55:180',28,990,93,52,946,1042,806,961,?,?,?,?,?,?,?,?,?,1
2253,'2021/10/25 17:25:55:335',28,1008,91,53,946,1042,807,959,?,?,?,?,?,?,?,?,?,1
2254,'2021/10/25 17:25:55:490',28,978,98,56,945,1041,807,956,?,?,?,?,?,?,?,?,?,1
2255,'2021/10/25 17:25:55:647',28,934,155,50,945,1041,808,953,?,?,?,?,?,?,?,?,?,1
2256,'2021/10/25 17:25:55:804',28,949,225,45,941,1041,808,951,?,?,?,?,?,?,?,?,?,1
2257,'2021/10/25 17:25:55:960',28,957,307,44,939,1040,808,948,?,?,?,?,?,?,?,?,?,1
2258,'2021/10/25 17:25:56:114',28,909,346,45,937,1040,808,949,?,?,?,?,?,?,?,?,?,1
2259,'2021/10/25 17:25:56:270',28,917,313,44,935,1039,807,950,?,?,?,?,?,?,?,?,?,1
2260,'2021/10/25 17:25:56:424',28,945,286,44,933,1038,807,953,?,?,?,?,?,?,?,?,?,1
2261,'2021/10/25 17:25:56:580',28,968,230,45,932,1038,807,955,?,?,?,?,?,?,?,?,?,1
2262,'2021/10/25 17:25:56:735',28,968,218,44,929,1038,808,955,?,?,?,?,?,?,?,?,?,1
2263,'2021/10/25 17:25:56:890',28,917,219,44,929,1038,810,953,?,?,?,?,?,?,?,?,?,1
2264,'2021/10/25 17:25:57:046',28,928,217,45,929,1038,811,951,?,?,?,?,?,?,?,?,?,1
2265,'2021/10/25 17:25:57:200',28,916,215,46,930,1038,811,949,?,?,?,?,?,?,?,?,?,1
2266,'2021/10/25 17:25:57:355',28,938,193,45,930,1037,811,950,?,?,?,?,?,?,?,?,?,1
2267,'2021/10/25 17:25:57:513',28,1020,230,45,930,1037,811,950,?,?,?,?,?,?,?,?,?,1
2268,'2021/10/25 17:25:57:669',28,1003,210,55,926,1036,811,951,?,?,?,?,?,?,?,?,?,1
2269,'2021/10/25 17:25:57:823',28,1003,225,87,923,1037,811,951,?,?,?,?,?,?,?,?,?,1
2270,'2021/10/25 17:25:57:982',28,955,210,103,921,1037,811,949,?,?,?,?,?,?,?,?,?,1
2271,'2021/10/25 17:25:58:137',28,891,247,118,924,1038,811,948,?,?,?,?,?,?,?,?,?,1
2272,'2021/10/25 17:25:58:293',28,880,255,104,929,1038,810,948,?,?,?,?,?,?,?,?,?,1
2273,'2021/10/25 17:25:58:450',28,822,283,100,932,1039,810,948,?,?,?,?,?,?,?,?,?,1
2274,'2021/10/25 17:25:58:604',28,930,294,97,933,1040,810,950,?,?,?,?,?,?,?,?,?,1
2275,'2021/10/25 17:25:58:761',28,940,319,87,935,1040,811,950,?,?,?,?,?,?,?,?,?,1
2276,'2021/10/25 17:25:58:917',28,854,369,73,936,1040,811,949,?,?,?,?,?,?,?,?,?,1
2277,'2021/10/25 17:25:59:072',28,788,399,52,934,1040,812,948,?,?,?,?,?,?,?,?,?,1
2278,'2021/10/25 17:25:59:228',28,793,367,52,933,1041,812,948,?,?,?,?,?,?,?,?,?,1
2279,'2021/10/25 17:25:59:382',28,884,355,52,935,1041,812,950,?,?,?,?,?,?,?,?,?,1
2280,'2021/10/25 17:26:15:852',29,136,482,44,938,1038,815,658,?,?,?,?,?,?,?,?,?,0.54
2281,'2021/10/25 17:26:16:007',29,136,383,44,939,1038,815,662,?,?,?,?,?,?,?,?,?,0.54
2282,'2021/10/25 17:26:16:163',29,125,274,46,940,1039,814,665,?,?,?,?,?,?,?,?,?,0.54
2283,'2021/10/25 17:26:16:318',29,121,267,45,941,1039,815,667,?,?,?,?,?,?,?,?,?,0.54
2284,'2021/10/25 17:26:16:472',29,126,257,47,942,1039,814,668,?,?,?,?,?,?,?,?,?,0.54
2285,'2021/10/25 17:26:16:629',29,121,234,45,943,1039,813,673,?,?,?,?,?,?,?,?,?,0.54
2286,'2021/10/25 17:26:16:784',29,129,186,44,944,1039,812,678,?,?,?,?,?,?,?,?,?,0.54
2287,'2021/10/25 17:26:16:939',29,128,135,44,945,1039,812,679,?,?,?,?,?,?,?,?,?,0.54
2288,'2021/10/25 17:26:17:097',29,122,104,41,945,1039,813,680,?,?,?,?,?,?,?,?,?,0.54
2289,'2021/10/25 17:26:17:254',29,121,86,41,944,1039,815,682,?,?,?,?,?,?,?,?,?,0.54
2290,'2021/10/25 17:26:17:409',29,117,81,45,943,1039,817,684,?,?,?,?,?,?,?,?,?,0.54
2291,'2021/10/25 17:26:17:564',29,118,76,51,942,1038,818,691,?,?,?,?,?,?,?,?,?,0.54
2292,'2021/10/25 17:26:17:718',29,124,76,56,940,1038,819,698,?,?,?,?,?,?,?,?,?,0.54
2293,'2021/10/25 17:26:17:874',29,129,73,58,940,1039,820,704,?,?,?,?,?,?,?,?,?,0.54
2294,'2021/10/25 17:26:18:029',29,124,73,53,940,1038,820,711,?,?,?,?,?,?,?,?,?,0.54
2295,'2021/10/25 17:26:18:185',29,128,77,49,941,1038,821,714,?,?,?,?,?,?,?,?,?,0.54
2296,'2021/10/25 17:26:18:342',29,128,75,47,941,1038,822,713,?,?,?,?,?,?,?,?,?,0.54
2297,'2021/10/25 17:26:18:497',29,125,77,47,942,1038,822,713,?,?,?,?,?,?,?,?,?,0.54
2298,'2021/10/25 17:26:18:652',29,127,81,49,942,1038,822,710,?,?,?,?,?,?,?,?,?,0.54
2299,'2021/10/25 17:26:18:807',29,128,83,52,942,1039,820,707,?,?,?,?,?,?,?,?,?,0.54
2300,'2021/10/25 17:26:18:965',29,123,90,54,942,1039,818,706,?,?,?,?,?,?,?,?,?,0.54
2301,'2021/10/25 17:26:19:120',29,125,83,52,942,1040,817,707,?,?,?,?,?,?,?,?,?,0.54
2302,'2021/10/25 17:26:19:278',29,129,78,49,942,1040,816,706,?,?,?,?,?,?,?,?,?,0.54
2303,'2021/10/25 17:26:19:433',29,136,73,47,943,1040,817,704,?,?,?,?,?,?,?,?,?,0.54
2304,'2021/10/25 17:26:19:588',29,145,63,42,944,1039,819,703,?,?,?,?,?,?,?,?,?,0.54
2305,'2021/10/25 17:26:19:743',29,150,68,41,945,1038,820,698,?,?,?,?,?,?,?,?,?,0.54
2306,'2021/10/25 17:26:19:899',29,146,77,43,945,1038,821,700,?,?,?,?,?,?,?,?,?,0.54
2307,'2021/10/25 17:26:20:056',29,138,96,45,946,1038,820,698,?,?,?,?,?,?,?,?,?,0.54
2308,'2021/10/25 17:26:20:211',29,127,108,46,946,1040,818,701,?,?,?,?,?,?,?,?,?,0.54
2309,'2021/10/25 17:26:20:366',29,120,107,45,944,1042,815,706,?,?,?,?,?,?,?,?,?,0.54
2310,'2021/10/25 17:26:20:522',29,119,103,43,939,1043,812,712,?,?,?,?,?,?,?,?,?,0.54
2311,'2021/10/25 17:26:20:679',29,123,94,43,932,1044,813,719,?,?,?,?,?,?,?,?,?,0.54
2312,'2021/10/25 17:26:20:834',29,134,97,44,925,1044,815,721,?,?,?,?,?,?,?,?,?,0.54
2313,'2021/10/25 17:26:20:988',29,137,99,45,924,1043,817,721,?,?,?,?,?,?,?,?,?,0.54
2314,'2021/10/25 17:26:21:143',29,133,108,45,926,1041,819,717,?,?,?,?,?,?,?,?,?,0.54
2315,'2021/10/25 17:26:21:298',29,131,131,44,931,1039,821,712,?,?,?,?,?,?,?,?,?,0.54
2316,'2021/10/25 17:26:21:454',29,123,165,44,935,1037,822,713,?,?,?,?,?,?,?,?,?,0.54
2317,'2021/10/25 17:26:21:609',29,130,187,45,937,1037,823,715,?,?,?,?,?,?,?,?,?,0.54
2318,'2021/10/25 17:26:21:765',29,124,181,47,939,1038,824,717,?,?,?,?,?,?,?,?,?,0.54
2319,'2021/10/25 17:26:21:921',29,123,154,49,940,1040,822,721,?,?,?,?,?,?,?,?,?,0.54
2320,'2021/10/25 17:26:22:077',29,129,115,50,937,1042,819,723,?,?,?,?,?,?,?,?,?,0.54
2321,'2021/10/25 17:26:22:232',29,137,92,49,930,1044,816,729,?,?,?,?,?,?,?,?,?,0.54
2322,'2021/10/25 17:26:22:387',29,136,101,47,924,1044,813,735,?,?,?,?,?,?,?,?,?,0.54
2323,'2021/10/25 17:26:22:545',29,132,108,47,921,1044,813,741,?,?,?,?,?,?,?,?,?,0.54
2324,'2021/10/25 17:26:22:699',29,128,129,45,923,1042,815,743,?,?,?,?,?,?,?,?,?,0.54
2325,'2021/10/25 17:26:22:856',29,125,146,41,926,1040,818,743,?,?,?,?,?,?,?,?,?,0.54
2326,'2021/10/25 17:26:23:011',29,126,174,41,929,1036,822,743,?,?,?,?,?,?,?,?,?,0.54
2327,'2021/10/25 17:26:23:166',29,126,188,43,934,1034,824,741,?,?,?,?,?,?,?,?,?,0.54
2328,'2021/10/25 17:26:23:321',29,133,168,48,939,1034,825,743,?,?,?,?,?,?,?,?,?,0.54
2329,'2021/10/25 17:26:23:475',29,148,146,51,944,1036,821,747,?,?,?,?,?,?,?,?,?,0.54
2330,'2021/10/25 17:26:23:630',29,149,119,51,946,1039,816,751,?,?,?,?,?,?,?,?,?,0.54
2331,'2021/10/25 17:26:23:786',29,161,119,49,941,1042,811,755,?,?,?,?,?,?,?,?,?,0.54
2332,'2021/10/25 17:26:23:944',29,150,131,47,931,1043,810,757,?,?,?,?,?,?,?,?,?,0.54
2333,'2021/10/25 17:26:24:100',29,150,122,46,919,1043,811,760,?,?,?,?,?,?,?,?,?,0.54
2334,'2021/10/25 17:26:24:254',29,146,126,45,913,1042,814,763,?,?,?,?,?,?,?,?,?,0.54
2335,'2021/10/25 17:26:24:410',29,142,142,46,908,1040,819,766,?,?,?,?,?,?,?,?,?,0.54
2336,'2021/10/25 17:26:24:563',29,135,176,45,911,1038,822,766,?,?,?,?,?,?,?,?,?,0.54
2337,'2021/10/25 17:26:24:720',29,133,219,45,919,1036,825,767,?,?,?,?,?,?,?,?,?,0.54
2338,'2021/10/25 17:26:24:875',29,132,245,49,929,1035,828,767,?,?,?,?,?,?,?,?,?,0.54
2339,'2021/10/25 17:26:25:030',29,128,227,55,938,1035,826,767,?,?,?,?,?,?,?,?,?,0.54
2340,'2021/10/25 17:26:25:187',29,120,189,59,943,1037,821,768,?,?,?,?,?,?,?,?,?,0.54
2341,'2021/10/25 17:26:25:343',29,122,162,62,939,1040,816,770,?,?,?,?,?,?,?,?,?,0.54
2342,'2021/10/25 17:26:25:498',29,129,144,62,924,1042,812,772,?,?,?,?,?,?,?,?,?,0.54
2343,'2021/10/25 17:26:25:654',29,135,143,63,903,1044,812,775,?,?,?,?,?,?,?,?,?,0.54
2344,'2021/10/25 17:26:25:810',29,141,137,61,885,1043,814,779,?,?,?,?,?,?,?,?,?,0.54
2345,'2021/10/25 17:26:25:966',29,143,149,60,877,1042,816,779,?,?,?,?,?,?,?,?,?,0.54
2346,'2021/10/25 17:26:26:122',29,139,167,54,884,1040,821,779,?,?,?,?,?,?,?,?,?,0.54
2347,'2021/10/25 17:26:26:277',29,144,188,51,893,1039,824,779,?,?,?,?,?,?,?,?,?,0.54
2348,'2021/10/25 17:26:26:432',29,133,224,51,910,1036,826,778,?,?,?,?,?,?,?,?,?,0.54
2349,'2021/10/25 17:26:26:586',29,126,230,48,928,1036,827,778,?,?,?,?,?,?,?,?,?,0.54
2350,'2021/10/25 17:26:26:742',29,128,217,49,941,1036,823,778,?,?,?,?,?,?,?,?,?,0.54
2351,'2021/10/25 17:26:26:897',29,124,188,53,943,1038,817,778,?,?,?,?,?,?,?,?,?,0.54
2352,'2021/10/25 17:26:27:052',29,117,148,53,937,1040,809,778,?,?,?,?,?,?,?,?,?,0.54
2353,'2021/10/25 17:26:27:207',29,128,132,54,920,1042,804,777,?,?,?,?,?,?,?,?,?,0.54
2354,'2021/10/25 17:26:27:362',29,152,137,51,903,1044,801,777,?,?,?,?,?,?,?,?,?,0.54
2355,'2021/10/25 17:26:27:517',29,166,133,49,892,1045,802,777,?,?,?,?,?,?,?,?,?,0.54
2356,'2021/10/25 17:26:27:674',29,171,140,48,892,1045,806,777,?,?,?,?,?,?,?,?,?,0.54
2357,'2021/10/25 17:26:27:829',29,176,161,46,903,1043,811,780,?,?,?,?,?,?,?,?,?,0.54
2358,'2021/10/25 19:01:12:189',30,191,125,49,929,1017,769,2,?,?,?,?,?,?,?,?,0.1,?
2359,'2021/10/25 19:01:12:343',30,184,129,48,928,1017,769,1,?,?,?,?,?,?,?,?,0.1,?
2360,'2021/10/25 19:01:12:498',30,202,135,48,928,1017,769,2,?,?,?,?,?,?,?,?,0.1,?
2361,'2021/10/25 19:01:12:652',30,213,138,48,929,1017,767,2,?,?,?,?,?,?,?,?,0.1,?
2362,'2021/10/25 19:01:12:807',30,216,129,47,930,1017,770,2,?,?,?,?,?,?,?,?,0.1,?
2363,'2021/10/25 19:01:12:962',30,213,119,46,930,1017,772,2,?,?,?,?,?,?,?,?,0.1,?
2364,'2021/10/25 19:01:13:117',30,182,115,47,930,1017,774,1,?,?,?,?,?,?,?,?,0.1,?
2365,'2021/10/25 19:01:13:272',30,174,123,48,930,1017,779,2,?,?,?,?,?,?,?,?,0.1,?
2366,'2021/10/25 19:01:13:427',30,171,137,48,931,1017,779,2,?,?,?,?,?,?,?,?,0.1,?
2367,'2021/10/25 19:01:13:582',30,175,142,49,931,1018,782,2,?,?,?,?,?,?,?,?,0.1,?
2368,'2021/10/25 19:01:13:737',30,183,150,48,931,1018,784,2,?,?,?,?,?,?,?,?,0.1,?
2369,'2021/10/25 19:01:13:891',30,181,145,49,932,1018,787,2,?,?,?,?,?,?,?,?,0.1,?
2370,'2021/10/25 19:01:14:046',30,205,151,52,932,1018,786,2,?,?,?,?,?,?,?,?,0.1,?
2371,'2021/10/25 19:01:14:201',30,205,148,52,932,1018,787,2,?,?,?,?,?,?,?,?,0.1,?
2372,'2021/10/25 19:01:14:356',30,199,138,52,932,1018,787,2,?,?,?,?,?,?,?,?,0.1,?
2373,'2021/10/25 19:01:14:510',30,192,125,51,932,1017,789,2,?,?,?,?,?,?,?,?,0.1,?
2374,'2021/10/25 19:01:14:665',30,164,128,47,930,1016,787,2,?,?,?,?,?,?,?,?,0.1,?
2375,'2021/10/25 19:01:14:820',30,179,126,45,927,1015,783,1,?,?,?,?,?,?,?,?,0.1,?
2376,'2021/10/25 19:01:14:974',30,190,129,45,925,1013,781,1,?,?,?,?,?,?,?,?,0.1,?
2377,'2021/10/25 19:01:15:128',30,190,129,44,922,1012,779,2,?,?,?,?,?,?,?,?,0.1,?
2378,'2021/10/25 19:01:15:285',30,193,123,45,922,1012,781,2,?,?,?,?,?,?,?,?,0.1,?
2379,'2021/10/25 19:01:15:441',30,200,125,47,924,1012,784,2,?,?,?,?,?,?,?,?,0.1,?
2380,'2021/10/25 19:01:15:595',30,192,135,49,927,1013,785,2,?,?,?,?,?,?,?,?,0.1,?
2381,'2021/10/25 19:01:15:749',30,189,138,50,929,1014,786,2,?,?,?,?,?,?,?,?,0.1,?
2382,'2021/10/25 19:01:15:905',30,199,138,50,930,1014,788,2,?,?,?,?,?,?,?,?,0.1,?
2383,'2021/10/25 19:01:16:060',30,188,135,49,929,1015,788,2,?,?,?,?,?,?,?,?,0.1,?
2384,'2021/10/25 19:01:16:216',30,185,132,49,928,1014,788,2,?,?,?,?,?,?,?,?,0.1,?
2385,'2021/10/25 19:01:16:369',30,183,132,47,927,1014,786,2,?,?,?,?,?,?,?,?,0.1,?
2386,'2021/10/25 19:01:16:523',30,193,134,46,926,1013,784,2,?,?,?,?,?,?,?,?,0.1,?
2387,'2021/10/25 19:01:16:677',30,193,140,47,925,1013,783,2,?,?,?,?,?,?,?,?,0.1,?
2388,'2021/10/25 19:01:16:832',30,194,145,47,925,1012,782,2,?,?,?,?,?,?,?,?,0.1,?
2389,'2021/10/25 19:01:16:988',30,187,156,48,924,1012,782,1,?,?,?,?,?,?,?,?,0.1,?
2390,'2021/10/25 19:01:17:142',30,193,150,51,924,1012,783,1,?,?,?,?,?,?,?,?,0.1,?
2391,'2021/10/25 19:01:17:297',30,207,142,49,923,1012,782,1,?,?,?,?,?,?,?,?,0.1,?
2392,'2021/10/25 19:01:17:453',30,212,150,49,922,1012,782,2,?,?,?,?,?,?,?,?,0.1,?
2393,'2021/10/25 19:01:17:608',30,229,158,47,922,1012,784,2,?,?,?,?,?,?,?,?,0.1,?
2394,'2021/10/25 19:01:17:762',30,207,160,46,924,1013,785,2,?,?,?,?,?,?,?,?,0.1,?
2395,'2021/10/25 19:01:17:917',30,205,167,44,925,1013,787,2,?,?,?,?,?,?,?,?,0.1,?
2396,'2021/10/25 19:01:18:071',30,199,158,45,927,1014,789,2,?,?,?,?,?,?,?,?,0.1,?
2397,'2021/10/25 19:01:18:227',30,205,143,46,927,1014,789,2,?,?,?,?,?,?,?,?,0.1,?
2398,'2021/10/25 19:01:18:382',30,206,140,48,928,1014,791,2,?,?,?,?,?,?,?,?,0.1,?
2399,'2021/10/25 19:01:18:539',30,207,137,47,927,1014,788,2,?,?,?,?,?,?,?,?,0.1,?
2400,'2021/10/25 19:01:18:694',30,203,138,48,926,1014,788,2,?,?,?,?,?,?,?,?,0.1,?
2401,'2021/10/25 19:01:18:849',30,213,142,48,926,1014,788,2,?,?,?,?,?,?,?,?,0.1,?
2402,'2021/10/25 19:01:19:004',30,209,141,50,925,1014,787,2,?,?,?,?,?,?,?,?,0.1,?
2403,'2021/10/25 19:01:19:160',30,210,136,51,924,1014,788,2,?,?,?,?,?,?,?,?,0.1,?
2404,'2021/10/25 19:01:19:317',30,196,140,54,923,1013,787,2,?,?,?,?,?,?,?,?,0.1,?
2405,'2021/10/25 19:01:19:471',30,198,148,52,923,1013,788,2,?,?,?,?,?,?,?,?,0.1,?
2406,'2021/10/25 19:01:19:625',30,185,145,48,924,1013,790,2,?,?,?,?,?,?,?,?,0.1,?
2407,'2021/10/25 19:01:19:781',30,187,148,49,924,1013,791,2,?,?,?,?,?,?,?,?,0.1,?
2408,'2021/10/25 19:01:19:935',30,199,151,47,925,1014,793,2,?,?,?,?,?,?,?,?,0.1,?
2409,'2021/10/25 19:01:20:091',30,194,144,48,926,1014,792,2,?,?,?,?,?,?,?,?,0.1,?
2410,'2021/10/25 19:01:20:249',30,193,139,49,926,1015,793,2,?,?,?,?,?,?,?,?,0.1,?
2411,'2021/10/25 19:01:20:402',30,182,134,48,925,1015,793,2,?,?,?,?,?,?,?,?,0.1,?
2412,'2021/10/25 19:01:20:555',30,172,130,49,921,1014,790,2,?,?,?,?,?,?,?,?,0.1,?
2413,'2021/10/25 19:01:20:712',30,166,136,48,918,1014,789,2,?,?,?,?,?,?,?,?,0.1,?
2414,'2021/10/25 19:01:20:865',30,181,145,48,914,1014,787,2,?,?,?,?,?,?,?,?,0.1,?
2415,'2021/10/25 19:01:21:021',30,197,143,47,913,1014,789,2,?,?,?,?,?,?,?,?,0.1,?
2416,'2021/10/25 19:01:21:176',30,211,153,50,914,1014,792,2,?,?,?,?,?,?,?,?,0.1,?
2417,'2021/10/25 19:01:21:332',30,214,147,49,914,1014,794,2,?,?,?,?,?,?,?,?,0.1,?
2418,'2021/10/25 19:01:21:486',30,199,149,48,916,1014,799,2,?,?,?,?,?,?,?,?,0.1,?
2419,'2021/10/25 19:01:21:641',30,199,154,47,914,1014,800,2,?,?,?,?,?,?,?,?,0.1,?
2420,'2021/10/25 19:01:21:797',30,189,146,45,912,1014,802,2,?,?,?,?,?,?,?,?,0.1,?
2421,'2021/10/25 19:01:21:953',30,186,131,45,911,1014,802,2,?,?,?,?,?,?,?,?,0.1,?
2422,'2021/10/25 19:01:22:108',30,195,127,46,911,1015,803,2,?,?,?,?,?,?,?,?,0.1,?
2423,'2021/10/25 19:01:22:262',30,181,130,48,914,1015,806,2,?,?,?,?,?,?,?,?,0.1,?
2424,'2021/10/25 19:01:22:418',30,194,146,49,917,1015,806,2,?,?,?,?,?,?,?,?,0.1,?
2425,'2021/10/25 19:01:22:572',30,203,156,51,919,1015,808,2,?,?,?,?,?,?,?,?,0.1,?
2426,'2021/10/25 19:01:22:728',30,207,152,49,920,1015,809,2,?,?,?,?,?,?,?,?,0.1,?
2427,'2021/10/25 19:01:22:883',30,214,147,51,921,1015,812,1,?,?,?,?,?,?,?,?,0.1,?
2428,'2021/10/25 19:01:23:038',30,207,137,51,921,1015,815,2,?,?,?,?,?,?,?,?,0.1,?
2429,'2021/10/25 19:01:23:194',30,187,134,50,921,1015,816,2,?,?,?,?,?,?,?,?,0.1,?
2430,'2021/10/25 19:01:23:347',30,188,138,52,921,1015,817,2,?,?,?,?,?,?,?,?,0.1,?
2431,'2021/10/25 19:01:23:501',30,185,130,49,921,1015,816,2,?,?,?,?,?,?,?,?,0.1,?
